ts,account,pair,price,signal_weight,target_weight,current_weight,action,reason,half_spread_bps
1789773662,challenger3,DOGE,0.087891,0.25,0.1,0.1414,hold,hold: weight change -0.041 below threshold 0.05 | stay long: 72h return +9.90% vs exit band -1.0% and price above 24h EMA; realised vol 49% -> weight 0.25,0.006
1789773662,challenger3,DOT,1.13165,0.25,0.1,0.1374,hold,hold: weight change -0.037 below threshold 0.05 | stay long: 72h return +19.29% vs exit band -1.0% and price above 24h EMA; realised vol 77% -> weight 0.25,0.442
1789773662,challenger3,LTC,57.85,0.25,0.1,0.1453,hold,hold: weight change -0.045 below threshold 0.05 | stay long: 72h return +12.70% vs exit band -1.0% and price above 24h EMA; realised vol 47% -> weight 0.25,1.729
1789777669,challenger3,BTC,81066.65,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +7.00% vs entry band +1.0% and price above 24h EMA; realised vol 33% -> weight 0.25,0.006
1789777669,challenger3,ETH,2613.175,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +8.97% vs entry band +1.0% and price above 24h EMA; realised vol 42% -> weight 0.25,0.019
1789777669,challenger3,SOL,113.01,0.25,0.1,0.1459,hold,hold: weight change -0.046 below threshold 0.05 | stay long: 72h return +16.39% vs exit band -1.0% and price above 24h EMA; realised vol 52% -> weight 0.25,0.885
1789777669,challenger3,ADA,0.226477,0.25,0.1,0.1442,hold,hold: weight change -0.044 below threshold 0.05 | stay long: 72h return +14.85% vs exit band -1.0% and price above 24h EMA; realised vol 67% -> weight 0.25,0.022
1789777669,challenger3,AVAX,8.249,0.25,0.1,0.1423,hold,hold: weight change -0.042 below threshold 0.05 | stay long: 72h return +12.95% vs exit band -1.0% and price above 24h EMA; realised vol 57% -> weight 0.25,1.212
1789777669,challenger3,LINK,12.30038,0.25,0.1,0.1428,hold,hold: weight change -0.043 below threshold 0.05 | stay long: 72h return +12.35% vs exit band -1.0% and price above 24h EMA; realised vol 55% -> weight 0.25,2.341
1789777669,challenger3,XRP,1.405955,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +8.85% vs entry band +1.0% and price above 24h EMA; realised vol 79% -> weight 0.25,0.178
1789777669,challenger3,DOGE,0.08772,0.25,0.1,0.1404,hold,hold: weight change -0.040 below threshold 0.05 | stay long: 72h return +9.25% vs exit band -1.0% and price above 24h EMA; realised vol 49% -> weight 0.25,0.006
1789777669,challenger3,DOT,1.13825,0.25,0.1,0.1376,hold,hold: weight change -0.038 below threshold 0.05 | stay long: 72h return +20.08% vs exit band -1.0% and price above 24h EMA; realised vol 77% -> weight 0.25,2.196
1789777669,challenger3,LTC,58.725,0.25,0.1,0.1468,hold,hold: weight change -0.047 below threshold 0.05 | stay long: 72h return +13.51% vs exit band -1.0% and price above 24h EMA; realised vol 47% -> weight 0.25,0.851
1789780882,challenger3,BTC,81122.35,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +7.83% vs entry band +1.0% and price above 24h EMA; realised vol 34% -> weight 0.25,0.006
1789780882,challenger3,ETH,2604.505,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +9.52% vs entry band +1.0% and price above 24h EMA; realised vol 42% -> weight 0.25,0.019
1789780882,challenger3,SOL,113.065,0.25,0.1,0.1466,hold,hold: weight change -0.047 below threshold 0.05 | stay long: 72h return +17.12% vs exit band -1.0% and price above 24h EMA; realised vol 53% -> weight 0.25,0.442
1789780882,challenger3,ADA,0.22515,0.25,0.1,0.144,hold,hold: weight change -0.044 below threshold 0.05 | stay long: 72h return +16.95% vs exit band -1.0% and price above 24h EMA; realised vol 67% -> weight 0.25,2.421
1789780882,challenger3,AVAX,8.2975,0.25,0.1,0.1438,hold,hold: weight change -0.044 below threshold 0.05 | stay long: 72h return +15.05% vs exit band -1.0% and price above 24h EMA; realised vol 58% -> weight 0.25,1.808
1789780882,challenger3,LINK,12.25846,0.25,0.1,0.143,hold,hold: weight change -0.043 below threshold 0.05 | stay long: 72h return +13.43% vs exit band -1.0% and price above 24h EMA; realised vol 55% -> weight 0.25,1.55
1789780882,challenger3,XRP,1.395195,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +9.46% vs entry band +1.0% and price above 24h EMA; realised vol 79% -> weight 0.25,0.609
1789780882,challenger3,DOGE,0.087368,0.25,0.1,0.1405,hold,hold: weight change -0.041 below threshold 0.05 | stay long: 72h return +9.80% vs exit band -1.0% and price above 24h EMA; realised vol 50% -> weight 0.25,2.615
1789780882,challenger3,DOT,1.12805,0.25,0.1,0.137,hold,hold: weight change -0.037 below threshold 0.05 | stay long: 72h return +20.76% vs exit band -1.0% and price above 24h EMA; realised vol 77% -> weight 0.25,3.103
1789780882,challenger3,LTC,57.755,0.25,0.1,0.145,hold,hold: weight change -0.045 below threshold 0.05 | stay long: 72h return +14.36% vs exit band -1.0% and price above 24h EMA; realised vol 47% -> weight 0.25,0.866
1789784465,challenger3,BTC,81322.75,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +7.73% vs entry band +1.0% and price above 24h EMA; realised vol 34% -> weight 0.25,0.006
1789784465,challenger3,ETH,2617.065,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +9.33% vs entry band +1.0% and price above 24h EMA; realised vol 43% -> weight 0.25,0.019
1789784465,challenger3,SOL,113.635,0.25,0.1,0.1448,hold,hold: weight change -0.045 below threshold 0.05 | stay long: 72h return +17.60% vs exit band -1.0% and price above 24h EMA; realised vol 53% -> weight 0.25,0.44
1789784465,challenger3,ADA,0.230291,0.25,0.1,0.1447,hold,hold: weight change -0.045 below threshold 0.05 | stay long: 72h return +19.08% vs exit band -1.0% and price above 24h EMA; realised vol 67% -> weight 0.25,3.496
1789784465,challenger3,AVAX,8.586,0.25,0.1,0.1462,hold,hold: weight change -0.046 below threshold 0.05 | stay long: 72h return +20.79% vs exit band -1.0% and price above 24h EMA; realised vol 66% -> weight 0.25,2.329
1789784465,challenger3,LINK,12.426405,0.25,0.1,0.1424,hold,hold: weight change -0.042 below threshold 0.05 | stay long: 72h return +14.41% vs exit band -1.0% and price above 24h EMA; realised vol 55% -> weight 0.25,2.386
1789784465,challenger3,XRP,1.41635,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +10.75% vs entry band +1.0% and price above 24h EMA; realised vol 79% -> weight 0.25,0.706
1789784465,challenger3,DOGE,0.088479,0.25,0.1,0.1399,hold,hold: weight change -0.040 below threshold 0.05 | stay long: 72h return +10.68% vs exit band -1.0% and price above 24h EMA; realised vol 50% -> weight 0.25,3.549
1789784465,challenger3,DOT,1.14655,0.25,0.1,0.1368,hold,hold: weight change -0.037 below threshold 0.05 | stay long: 72h return +20.46% vs exit band -1.0% and price above 24h EMA; realised vol 77% -> weight 0.25,2.18
1789784465,challenger3,LTC,58.815,0.25,0.1,0.1451,hold,hold: weight change -0.045 below threshold 0.05 | stay long: 72h return +15.54% vs exit band -1.0% and price above 24h EMA; realised vol 47% -> weight 0.25,0.85
1789788106,challenger3,BTC,81202.55,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +7.18% vs entry band +1.0% and price above 24h EMA; realised vol 34% -> weight 0.25,0.006
1789788106,challenger3,ETH,2623.875,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +9.19% vs entry band +1.0% and price above 24h EMA; realised vol 43% -> weight 0.25,0.019
1789788106,challenger3,SOL,113.425,0.25,0.1,0.1449,hold,hold: weight change -0.045 below threshold 0.05 | stay long: 72h return +16.87% vs exit band -1.0% and price above 24h EMA; realised vol 53% -> weight 0.25,0.441
1789788106,challenger3,ADA,0.231391,0.25,0.1,0.1458,hold,hold: weight change -0.046 below threshold 0.05 | stay long: 72h return +20.91% vs exit band -1.0% and price above 24h EMA; realised vol 69% -> weight 0.25,3.371
1789788106,challenger3,AVAX,8.5325,0.25,0.1,0.1457,hold,hold: weight change -0.046 below threshold 0.05 | stay long: 72h return +18.42% vs exit band -1.0% and price above 24h EMA; realised vol 66% -> weight 0.25,1.758
1789788106,challenger3,LINK,12.39955,0.25,0.1,0.1425,hold,hold: weight change -0.042 below threshold 0.05 | stay long: 72h return +14.68% vs exit band -1.0% and price above 24h EMA; realised vol 56% -> weight 0.25,1.927
1789788106,challenger3,XRP,1.411585,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +9.64% vs entry band +1.0% and price above 24h EMA; realised vol 79% -> weight 0.25,0.035
1789788106,challenger3,DOGE,0.087934,0.25,0.1,0.1394,hold,hold: weight change -0.039 below threshold 0.05 | stay long: 72h return +10.26% vs exit band -1.0% and price above 24h EMA; realised vol 50% -> weight 0.25,0.404
1789788106,challenger3,DOT,1.14085,0.25,0.1,0.1365,hold,hold: weight change -0.036 below threshold 0.05 | stay long: 72h return +21.69% vs exit band -1.0% and price above 24h EMA; realised vol 78% -> weight 0.25,3.944
1789788106,challenger3,LTC,58.68,0.25,0.1,0.1452,hold,hold: weight change -0.045 below threshold 0.05 | stay long: 72h return +14.99% vs exit band -1.0% and price above 24h EMA; realised vol 47% -> weight 0.25,1.704
1789791694,challenger3,BTC,81164.35,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +7.05% vs entry band +1.0% and price above 24h EMA; realised vol 34% -> weight 0.25,0.006
1789791694,challenger3,ETH,2623.86,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +9.12% vs entry band +1.0% and price above 24h EMA; realised vol 43% -> weight 0.25,0.343
1789791694,challenger3,SOL,113.26,0.25,0.1,0.1449,hold,hold: weight change -0.045 below threshold 0.05 | stay long: 72h return +16.51% vs exit band -1.0% and price above 24h EMA; realised vol 53% -> weight 0.25,0.883
1789791694,challenger3,ADA,0.229619,0.25,0.1,0.1449,hold,hold: weight change -0.045 below threshold 0.05 | stay long: 72h return +18.60% vs exit band -1.0% and price above 24h EMA; realised vol 70% -> weight 0.25,3.571
1789791694,challenger3,AVAX,8.5005,0.25,0.1,0.1454,hold,hold: weight change -0.045 below threshold 0.05 | stay long: 72h return +16.65% vs exit band -1.0% and price above 24h EMA; realised vol 67% -> weight 0.25,1.765
1789791694,challenger3,LINK,12.39231,0.25,0.1,0.1426,hold,hold: weight change -0.043 below threshold 0.05 | stay long: 72h return +14.63% vs exit band -1.0% and price above 24h EMA; realised vol 56% -> weight 0.25,3.042
1789791694,challenger3,XRP,1.42187,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +9.42% vs entry band +1.0% and price above 24h EMA; realised vol 79% -> weight 0.25,0.141
1789791694,challenger3,DOGE,0.088101,0.25,0.1,0.1398,hold,hold: weight change -0.040 below threshold 0.05 | stay long: 72h return +10.01% vs exit band -1.0% and price above 24h EMA; realised vol 50% -> weight 0.25,0.17
1789791694,challenger3,DOT,1.14005,0.25,0.1,0.1366,hold,hold: weight change -0.037 below threshold 0.05 | stay long: 72h return +20.59% vs exit band -1.0% and price above 24h EMA; realised vol 78% -> weight 0.25,2.193
1789791694,challenger3,LTC,58.8,0.25,0.1,0.1457,hold,hold: weight change -0.046 below threshold 0.05 | stay long: 72h return +15.38% vs exit band -1.0% and price above 24h EMA; realised vol 47% -> weight 0.25,1.701
1789795213,challenger3,BTC,81028.75,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +6.86% vs entry band +1.0% and price above 24h EMA; realised vol 34% -> weight 0.25,0.006
1789795213,challenger3,ETH,2625.555,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +9.04% vs entry band +1.0% and price above 24h EMA; realised vol 43% -> weight 0.25,0.286
1789795213,challenger3,SOL,112.71,0.25,0.1,0.145,hold,hold: weight change -0.045 below threshold 0.05 | stay long: 72h return +15.57% vs exit band -1.0% and price above 24h EMA; realised vol 53% -> weight 0.25,0.887
1789795213,challenger3,ADA,0.226699,0.25,0.1,0.1439,hold,hold: weight change -0.044 below threshold 0.05 | stay long: 72h return +15.42% vs exit band -1.0% and price above 24h EMA; realised vol 72% -> weight 0.25,2.161
1789795213,challenger3,AVAX,8.482,0.25,0.1,0.1459,hold,hold: weight change -0.046 below threshold 0.05 | stay long: 72h return +14.88% vs exit band -1.0% and price above 24h EMA; realised vol 67% -> weight 0.25,1.179
1789795213,challenger3,LINK,12.42458,0.25,0.1,0.1438,hold,hold: weight change -0.044 below threshold 0.05 | stay long: 72h return +13.79% vs exit band -1.0% and price above 24h EMA; realised vol 56% -> weight 0.25,1.545
1789795213,challenger3,XRP,1.423125,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +8.72% vs entry band +1.0% and price above 24h EMA; realised vol 79% -> weight 0.25,0.386
1789795213,challenger3,DOGE,0.087752,0.25,0.1,0.14,hold,hold: weight change -0.040 below threshold 0.05 | stay long: 72h return +8.91% vs exit band -1.0% and price above 24h EMA; realised vol 50% -> weight 0.25,1.607
1789795213,challenger3,DOT,1.13085,0.25,0.1,0.1362,hold,hold: weight change -0.036 below threshold 0.05 | stay long: 72h return +18.58% vs exit band -1.0% and price within 2.0% of 24h EMA; realised vol 79% -> weight 0.25,0.442
1789795213,challenger3,LTC,58.275,0.25,0.1,0.1452,hold,hold: weight change -0.045 below threshold 0.05 | stay long: 72h return +13.76% vs exit band -1.0% and price above 24h EMA; realised vol 48% -> weight 0.25,0.858
1789799148,challenger3,BTC,80913.75,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +6.74% vs entry band +1.0% and price above 24h EMA; realised vol 34% -> weight 0.25,0.006
1789799148,challenger3,ETH,2621.765,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +9.21% vs entry band +1.0% and price above 24h EMA; realised vol 43% -> weight 0.25,0.019
1789799148,challenger3,SOL,111.35,0.25,0.1,0.1452,hold,hold: weight change -0.045 below threshold 0.05 | stay long: 72h return +15.18% vs exit band -1.0% and price above 24h EMA; realised vol 53% -> weight 0.25,0.898
1789799148,challenger3,ADA,0.221957,0.25,0.1,0.1428,hold,hold: weight change -0.043 below threshold 0.05 | stay long: 72h return +14.61% vs exit band -1.0% and price above 24h EMA; realised vol 72% -> weight 0.25,2.771
1789799148,challenger3,AVAX,8.4285,0.25,0.1,0.147,hold,hold: weight change -0.047 below threshold 0.05 | stay long: 72h return +15.51% vs exit band -1.0% and price above 24h EMA; realised vol 67% -> weight 0.25,0.593
1789799148,challenger3,LINK,12.30863,0.25,0.1,0.1444,hold,hold: weight change -0.044 below threshold 0.05 | stay long: 72h return +13.57% vs exit band -1.0% and price above 24h EMA; realised vol 56% -> weight 0.25,1.804
1789799148,challenger3,XRP,1.419565,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +10.16% vs entry band +1.0% and price above 24h EMA; realised vol 79% -> weight 0.25,0.035
1789799148,challenger3,DOGE,0.086968,0.25,0.1,0.1407,hold,hold: weight change -0.041 below threshold 0.05 | stay long: 72h return +9.15% vs exit band -1.0% and price above 24h EMA; realised vol 50% -> weight 0.25,0.287
1789799148,challenger3,DOT,1.11035,0.25,0.1,0.1356,hold,hold: weight change -0.036 below threshold 0.05 | stay long: 72h return +18.01% vs exit band -1.0% and price within 2.0% of 24h EMA; realised vol 79% -> weight 0.25,0.45
1789799148,challenger3,LTC,57.12,0.25,0.1,0.1443,hold,hold: weight change -0.044 below threshold 0.05 | stay long: 72h return +12.50% vs exit band -1.0% and price above 24h EMA; realised vol 49% -> weight 0.25,1.751
1789802413,challenger3,BTC,81175.65,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +6.68% vs entry band +1.0% and price above 24h EMA; realised vol 34% -> weight 0.25,0.006
1789802413,challenger3,ETH,2630.935,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +9.23% vs entry band +1.0% and price above 24h EMA; realised vol 43% -> weight 0.25,0.019
1789802413,challenger3,SOL,112.115,0.25,0.1,0.1455,hold,hold: weight change -0.045 below threshold 0.05 | stay long: 72h return +14.87% vs exit band -1.0% and price above 24h EMA; realised vol 53% -> weight 0.25,0.446
1789802413,challenger3,ADA,0.223384,0.25,0.1,0.143,hold,hold: weight change -0.043 below threshold 0.05 | stay long: 72h return +13.89% vs exit band -1.0% and price above 24h EMA; realised vol 72% -> weight 0.25,1.992
1789802413,challenger3,AVAX,8.5335,0.25,0.1,0.148,hold,hold: weight change -0.048 below threshold 0.05 | stay long: 72h return +15.84% vs exit band -1.0% and price above 24h EMA; realised vol 67% -> weight 0.25,1.758
1789802413,challenger3,LINK,12.343645,0.25,0.1,0.144,hold,hold: weight change -0.044 below threshold 0.05 | stay long: 72h return +14.40% vs exit band -1.0% and price above 24h EMA; realised vol 56% -> weight 0.25,0.725
1789802413,challenger3,XRP,1.421445,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +9.57% vs entry band +1.0% and price above 24h EMA; realised vol 79% -> weight 0.25,0.035
1789802413,challenger3,DOGE,0.087205,0.25,0.1,0.1403,hold,hold: weight change -0.040 below threshold 0.05 | stay long: 72h return +8.61% vs exit band -1.0% and price above 24h EMA; realised vol 50% -> weight 0.25,0.338
1789802413,challenger3,DOT,1.11415,0.25,0.1,0.1354,hold,hold: weight change -0.035 below threshold 0.05 | stay long: 72h return +17.41% vs exit band -1.0% and price within 2.0% of 24h EMA; realised vol 80% -> weight 0.25,2.244
1789802413,challenger3,LTC,57.245,0.25,0.1,0.1438,hold,hold: weight change -0.044 below threshold 0.05 | stay long: 72h return +11.81% vs exit band -1.0% and price above 24h EMA; realised vol 49% -> weight 0.25,0.873
1789806156,challenger3,BTC,81284.45,0.25,0.1111,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +7.08% vs entry band +1.0% and price above 24h EMA; realised vol 34% -> weight 0.25,0.006
1789806156,challenger3,ETH,2647.435,0.25,0.1111,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +9.65% vs entry band +1.0% and price above 24h EMA; realised vol 43% -> weight 0.25,0.661
1789806156,challenger3,SOL,112.195,0.25,0.1111,0.1451,hold,hold: weight change -0.034 below threshold 0.05 | stay long: 72h return +15.14% vs exit band -1.0% and price above 24h EMA; realised vol 53% -> weight 0.25,0.446
1789806156,challenger3,ADA,0.223671,0.25,0.1111,0.1426,hold,hold: weight change -0.032 below threshold 0.05 | stay long: 72h return +14.32% vs exit band -1.0% and price within 2.0% of 24h EMA; realised vol 72% -> weight 0.25,3.018
1789806156,challenger3,AVAX,8.652,0.25,0.1111,0.1495,hold,hold: weight change -0.038 below threshold 0.05 | stay long: 72h return +18.14% vs exit band -1.0% and price above 24h EMA; realised vol 67% -> weight 0.25,1.156
1789806156,challenger3,LINK,12.42155,0.25,0.1111,0.1444,hold,hold: weight change -0.033 below threshold 0.05 | stay long: 72h return +14.35% vs exit band -1.0% and price above 24h EMA; realised vol 56% -> weight 0.25,0.741
1789806156,challenger3,XRP,1.41834,0.25,0.1111,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +9.80% vs entry band +1.0% and price above 24h EMA; realised vol 79% -> weight 0.25,0.494
1789806156,challenger3,DOGE,0.087351,0.25,0.1111,0.1401,hold,hold: weight change -0.029 below threshold 0.05 | stay long: 72h return +8.94% vs exit band -1.0% and price within 2.0% of 24h EMA; realised vol 50% -> weight 0.25,0.441
1789806156,challenger3,DOT,1.1148,0.0,0.0,0.135,sell,exit: price more than 2.0% below 24h EMA,4.485
1789806156,challenger3,LTC,57.215,0.25,0.1111,0.1433,hold,hold: weight change -0.032 below threshold 0.05 | stay long: 72h return +11.49% vs exit band -1.0% and price within 2.0% of 24h EMA; realised vol 49% -> weight 0.25,2.622
1789809677,challenger3,BTC,81465.45,0.25,0.1111,0.0,buy,enter long: 72h return +7.43% vs entry band +1.0% and price above 24h EMA; realised vol 34% -> weight 0.25,0.006
1789809677,challenger3,ETH,2652.255,0.25,0.1111,0.0,buy,enter long: 72h return +10.13% vs entry band +1.0% and price above 24h EMA; realised vol 43% -> weight 0.25,0.019
1789809677,challenger3,SOL,112.175,0.25,0.1111,0.1441,hold,hold: weight change -0.033 below threshold 0.05 | stay long: 72h return +15.74% vs exit band -1.0% and price above 24h EMA; realised vol 53% -> weight 0.25,0.446
1789809677,challenger3,ADA,0.223901,0.25,0.1111,0.1419,hold,hold: weight change -0.031 below threshold 0.05 | stay long: 72h return +16.01% vs exit band -1.0% and price above 24h EMA; realised vol 73% -> weight 0.25,0.246
1789809677,challenger3,AVAX,8.993,0.25,0.1111,0.1545,hold,hold: weight change -0.043 below threshold 0.05 | stay long: 72h return +22.05% vs exit band -1.0% and price above 24h EMA; realised vol 71% -> weight 0.25,2.224
1789809677,challenger3,LINK,12.46454,0.25,0.1111,0.144,hold,hold: weight change -0.033 below threshold 0.05 | stay long: 72h return +15.43% vs exit band -1.0% and price above 24h EMA; realised vol 56% -> weight 0.25,1.011
1789809677,challenger3,XRP,1.4156,0.25,0.1111,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +10.16% vs entry band +1.0% and price above 24h EMA; realised vol 79% -> weight 0.25,0.494
1789809677,challenger3,DOGE,0.08741,0.25,0.1111,0.1393,hold,hold: weight change -0.028 below threshold 0.05 | stay long: 72h return +9.85% vs exit band -1.0% and price above 24h EMA; realised vol 50% -> weight 0.25,0.246
1789809677,challenger3,DOT,1.11495,0.0,0.0,0.0,hold,hold: weight change +0.000 below threshold 0.05 | flat: price below 24h EMA,2.242
1789809677,challenger3,LTC,57.135,0.25,0.1111,0.1422,hold,hold: weight change -0.031 below threshold 0.05 | stay long: 72h return +12.86% vs exit band -1.0% and price above 24h EMA; realised vol 49% -> weight 0.25,0.875
1789813258,challenger3,BTC,81271.65,0.25,0.1111,0.1108,hold,hold: weight change +0.000 below threshold 0.05 | stay long: 72h return +7.09% vs exit band -1.0% and price above 24h EMA; realised vol 34% -> weight 0.25,0.006
1789813258,challenger3,ETH,2642.685,0.25,0.1111,0.0226,none,no fill possible (no cash or no position) | stay long: 72h return +9.82% vs exit band -1.0% and price above 24h EMA; realised vol 43% -> weight 0.25,0.019
1789813258,challenger3,SOL,111.915,0.25,0.1111,0.1438,hold,hold: weight change -0.033 below threshold 0.05 | stay long: 72h return +15.00% vs exit band -1.0% and price above 24h EMA; realised vol 53% -> weight 0.25,0.447
1789813258,challenger3,ADA,0.224144,0.25,0.1111,0.142,hold,hold: weight change -0.031 below threshold 0.05 | stay long: 72h return +15.04% vs exit band -1.0% and price above 24h EMA; realised vol 73% -> weight 0.25,2.632
1789813258,challenger3,AVAX,9.0015,0.25,0.1111,0.1546,hold,hold: weight change -0.043 below threshold 0.05 | stay long: 72h return +23.72% vs exit band -1.0% and price above 24h EMA; realised vol 72% -> weight 0.25,1.666
1789813258,challenger3,LINK,12.540185,0.25,0.1111,0.1449,hold,hold: weight change -0.034 below threshold 0.05 | stay long: 72h return +15.29% vs exit band -1.0% and price above 24h EMA; realised vol 56% -> weight 0.25,1.519
1789813258,challenger3,XRP,1.414605,0.25,0.1111,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +9.44% vs entry band +1.0% and price above 24h EMA; realised vol 79% -> weight 0.25,0.035
1789813258,challenger3,DOGE,0.087384,0.25,0.1111,0.1392,hold,hold: weight change -0.028 below threshold 0.05 | stay long: 72h return +9.24% vs exit band -1.0% and price above 24h EMA; realised vol 50% -> weight 0.25,0.006
1789813258,challenger3,DOT,1.12235,0.0,0.0,0.0,hold,hold: weight change +0.000 below threshold 0.05 | flat: price below 24h EMA,1.336
1789813258,challenger3,LTC,57.165,0.25,0.1111,0.1422,hold,hold: weight change -0.031 below threshold 0.05 | stay long: 72h return +12.46% vs exit band -1.0% and price above 24h EMA; realised vol 49% -> weight 0.25,2.624
1789816809,challenger3,BTC,81308.95,0.25,0.1111,0.11,hold,hold: weight change +0.001 below threshold 0.05 | stay long: 72h return +6.97% vs exit band -1.0% and price above 24h EMA; realised vol 34% -> weight 0.25,0.006
1789816809,challenger3,ETH,2639.325,0.25,0.1111,0.0224,none,no fill possible (no cash or no position) | stay long: 72h return +9.71% vs exit band -1.0% and price above 24h EMA; realised vol 43% -> weight 0.25,0.019
1789816809,challenger3,SOL,111.885,0.25,0.1111,0.1426,hold,hold: weight change -0.032 below threshold 0.05 | stay long: 72h return +14.80% vs exit band -1.0% and price above 24h EMA; realised vol 53% -> weight 0.25,0.447
1789816809,challenger3,ADA,0.226006,0.25,0.1111,0.1421,hold,hold: weight change -0.031 below threshold 0.05 | stay long: 72h return +15.58% vs exit band -1.0% and price above 24h EMA; realised vol 73% -> weight 0.25,1.947
1789816809,challenger3,AVAX,9.2965,0.25,0.1111,0.1584,hold,hold: weight change -0.047 below threshold 0.05 | stay long: 72h return +26.06% vs exit band -1.0% and price above 24h EMA; realised vol 73% -> weight 0.25,1.614
1789816809,challenger3,LINK,12.500545,0.25,0.1111,0.1433,hold,hold: weight change -0.032 below threshold 0.05 | stay long: 72h return +15.91% vs exit band -1.0% and price above 24h EMA; realised vol 56% -> weight 0.25,2.26
1789816809,challenger3,XRP,1.425905,0.25,0.1111,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +10.03% vs entry band +1.0% and price above 24h EMA; realised vol 79% -> weight 0.25,0.456
1789816809,challenger3,DOGE,0.088176,0.25,0.1111,0.1395,hold,hold: weight change -0.028 below threshold 0.05 | stay long: 72h return +9.67% vs exit band -1.0% and price above 24h EMA; realised vol 50% -> weight 0.25,0.352
1789816809,challenger3,DOT,1.1242,0.0,0.0,0.0,hold,hold: weight change +0.000 below threshold 0.05 | flat: price below 24h EMA,2.669
1789816809,challenger3,LTC,57.345,0.25,0.1111,0.1416,hold,hold: weight change -0.030 below threshold 0.05 | stay long: 72h return +12.58% vs exit band -1.0% and price above 24h EMA; realised vol 50% -> weight 0.25,0.872
1789820804,challenger3,BTC,81243.65,0.25,0.1,0.1101,hold,hold: weight change -0.010 below threshold 0.05 | stay long: 72h return +6.70% vs exit band -1.0% and price above 24h EMA; realised vol 34% -> weight 0.25,0.006
1789820804,challenger3,ETH,2642.385,0.25,0.1,0.0225,none,no fill possible (no cash or no position) | stay long: 72h return +9.02% vs exit band -1.0% and price above 24h EMA; realised vol 43% -> weight 0.25,0.019
1789820804,challenger3,SOL,111.765,0.25,0.1,0.1428,hold,hold: weight change -0.043 below threshold 0.05 | stay long: 72h return +14.20% vs exit band -1.0% and price above 24h EMA; realised vol 53% -> weight 0.25,0.447
1789820804,challenger3,ADA,0.225911,0.25,0.1,0.1424,hold,hold: weight change -0.042 below threshold 0.05 | stay long: 72h return +16.65% vs exit band -1.0% and price above 24h EMA; realised vol 73% -> weight 0.25,0.022
1789820804,challenger3,AVAX,9.1005,0.25,0.1,0.1555,sell,stay long: 72h return +27.32% vs exit band -1.0% and price above 24h EMA; realised vol 74% -> weight 0.25,1.648
1789820804,challenger3,LINK,12.51077,0.25,0.1,0.1438,hold,hold: weight change -0.044 below threshold 0.05 | stay long: 72h return +15.19% vs exit band -1.0% and price above 24h EMA; realised vol 56% -> weight 0.25,1.679
1789820804,challenger3,XRP,1.430065,0.25,0.1,0.0,buy,enter long: 72h return +10.71% vs entry band +1.0% and price above 24h EMA; realised vol 80% -> weight 0.25,0.035
1789820804,challenger3,DOGE,0.088192,0.25,0.1,0.1398,hold,hold: weight change -0.040 below threshold 0.05 | stay long: 72h return +10.28% vs exit band -1.0% and price above 24h EMA; realised vol 51% -> weight 0.25,0.006
1789820804,challenger3,DOT,1.13415,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +18.44% vs entry band +1.0% and price above 24h EMA; realised vol 81% -> weight 0.25,3.086
